Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Label
2025-02-20 09:30:00-05:00,1053.4849853515625,1053.6400146484375,1045.02001953125,1047.0531005859375,112600,0.0,0.0,COST,0
2025-02-20 09:35:00-05:00,1046.8349609375,1047.949951171875,1042.510009765625,1043.991943359375,54362,0.0,0.0,COST,0
2025-02-20 09:40:00-05:00,1044.4200439453125,1044.81494140625,1039.0,1040.5150146484375,49747,0.0,0.0,COST,0
2025-02-20 09:45:00-05:00,1040.030029296875,1040.4300537109375,1034.31494140625,1036.5699462890625,68772,0.0,0.0,COST,1
2025-02-20 09:50:00-05:00,1036.02001953125,1037.112060546875,1034.574951171875,1036.9200439453125,35639,0.0,0.0,COST,0
2025-02-20 09:55:00-05:00,1036.9000244140625,1037.800048828125,1035.0245361328125,1035.699951171875,25950,0.0,0.0,COST,1
2025-02-20 10:00:00-05:00,1036.53955078125,1037.4327392578125,1034.0400390625,1037.0150146484375,45478,0.0,0.0,COST,1
2025-02-20 10:05:00-05:00,1036.6607666015625,1039.68994140625,1036.6607666015625,1039.68994140625,33813,0.0,0.0,COST,0
2025-02-20 10:10:00-05:00,1039.699951171875,1039.9000244140625,1038.1600341796875,1039.010009765625,23107,0.0,0.0,COST,1
2025-02-20 10:15:00-05:00,1039.39501953125,1042.1700439453125,1039.39501953125,1040.1099853515625,34783,0.0,0.0,COST,0
2025-02-20 10:20:00-05:00,1039.510009765625,1041.3785400390625,1038.5,1039.3900146484375,20066,0.0,0.0,COST,1
2025-02-20 10:25:00-05:00,1038.6949462890625,1040.4150390625,1038.0201416015625,1040.4150390625,18336,0.0,0.0,COST,1
2025-02-20 10:30:00-05:00,1040.7149658203125,1043.03515625,1040.7149658203125,1042.4599609375,14739,0.0,0.0,COST,1
2025-02-20 10:35:00-05:00,1042.689453125,1044.06494140625,1042.689453125,1043.2900390625,17489,0.0,0.0,COST,0
2025-02-20 10:40:00-05:00,1043.10009765625,1043.989990234375,1040.0,1040.0,16448,0.0,0.0,COST,1
2025-02-20 10:45:00-05:00,1041.0,1041.3900146484375,1038.300048828125,1040.2850341796875,13226,0.0,0.0,COST,0
2025-02-20 10:50:00-05:00,1039.239990234375,1040.0,1038.8599853515625,1039.864990234375,17887,0.0,0.0,COST,0
2025-02-20 10:55:00-05:00,1040.2099609375,1040.9000244140625,1038.66015625,1039.2969970703125,13869,0.0,0.0,COST,1
2025-02-20 11:00:00-05:00,1039.449951171875,1040.300048828125,1039.280029296875,1039.9549560546875,14911,0.0,0.0,COST,1
2025-02-20 11:05:00-05:00,1039.949951171875,1040.276611328125,1038.510009765625,1040.1875,21768,0.0,0.0,COST,1
2025-02-20 11:10:00-05:00,1040.0550537109375,1042.8599853515625,1040.0550537109375,1042.0899658203125,12886,0.0,0.0,COST,0
2025-02-20 11:15:00-05:00,1042.094970703125,1042.6600341796875,1040.0,1040.0,11533,0.0,0.0,COST,1
2025-02-20 11:20:00-05:00,1040.364990234375,1042.6099853515625,1040.3499755859375,1041.8599853515625,20542,0.0,0.0,COST,0
2025-02-20 11:25:00-05:00,1041.2750244140625,1041.8599853515625,1040.68994140625,1041.8499755859375,11797,0.0,0.0,COST,0
2025-02-20 11:30:00-05:00,1041.7099609375,1041.7099609375,1039.239990234375,1039.550048828125,10806,0.0,0.0,COST,0
2025-02-20 11:35:00-05:00,1039.844970703125,1039.844970703125,1038.35498046875,1038.7049560546875,18521,0.0,0.0,COST,1
2025-02-20 11:40:00-05:00,1039.4100341796875,1040.3699951171875,1039.22998046875,1040.135009765625,11992,0.0,0.0,COST,0
2025-02-20 11:45:00-05:00,1040.135009765625,1040.135009765625,1038.0699462890625,1038.7349853515625,14952,0.0,0.0,COST,1
2025-02-20 11:50:00-05:00,1038.68994140625,1039.43994140625,1038.3349609375,1039.0,17161,0.0,0.0,COST,0
2025-02-20 11:55:00-05:00,1039.02001953125,1039.449951171875,1038.4400634765625,1038.5050048828125,8060,0.0,0.0,COST,1
2025-02-20 12:00:00-05:00,1038.510009765625,1039.239990234375,1038.050048828125,1038.9150390625,22331,0.0,0.0,COST,1
2025-02-20 12:05:00-05:00,1038.9150390625,1039.9998779296875,1038.9150390625,1039.27001953125,10897,0.0,0.0,COST,0
2025-02-20 12:10:00-05:00,1039.239990234375,1039.239990234375,1037.43505859375,1037.43505859375,18424,0.0,0.0,COST,0
2025-02-20 12:15:00-05:00,1037.2900390625,1038.145263671875,1037.06005859375,1037.06005859375,20520,0.0,0.0,COST,1
2025-02-20 12:20:00-05:00,1037.60498046875,1038.1500244140625,1036.6099853515625,1037.800048828125,17668,0.0,0.0,COST,1
2025-02-20 12:25:00-05:00,1037.691162109375,1039.0,1037.691162109375,1038.550048828125,15074,0.0,0.0,COST,0
2025-02-20 12:30:00-05:00,1038.550048828125,1039.2017822265625,1038.0999755859375,1038.1600341796875,7196,0.0,0.0,COST,1
2025-02-20 12:35:00-05:00,1038.3699951171875,1038.9200439453125,1038.3399658203125,1038.8299560546875,11372,0.0,0.0,COST,0
2025-02-20 12:40:00-05:00,1038.8299560546875,1039.3699951171875,1038.474853515625,1038.47998046875,13344,0.0,0.0,COST,0
2025-02-20 12:45:00-05:00,1038.925048828125,1039.3699951171875,1038.010009765625,1038.02001953125,9374,0.0,0.0,COST,0
2025-02-20 12:50:00-05:00,1038.1500244140625,1038.1500244140625,1037.1639404296875,1037.1639404296875,8422,0.0,0.0,COST,0
2025-02-20 12:55:00-05:00,1037.315185546875,1037.315185546875,1036.3299560546875,1036.6419677734375,15643,0.0,0.0,COST,0
2025-02-20 13:00:00-05:00,1036.0001220703125,1036.43994140625,1035.81005859375,1036.1099853515625,9839,0.0,0.0,COST,1
2025-02-20 13:05:00-05:00,1036.1099853515625,1037.405029296875,1035.6900634765625,1037.02001953125,15111,0.0,0.0,COST,0
2025-02-20 13:10:00-05:00,1037.425048828125,1037.425048828125,1036.4150390625,1036.7349853515625,13056,0.0,0.0,COST,0
2025-02-20 13:15:00-05:00,1036.93994140625,1036.93994140625,1036.199951171875,1036.699951171875,17968,0.0,0.0,COST,0
2025-02-20 13:20:00-05:00,1036.5,1036.800048828125,1036.199951171875,1036.550048828125,12123,0.0,0.0,COST,1
2025-02-20 13:25:00-05:00,1036.550048828125,1036.9000244140625,1036.550048828125,1036.9000244140625,6518,0.0,0.0,COST,1
